X,Y
1504,98.873
1505,94.615
1506,92.877
1507,95.934
1508,102.840
1509,95.095
1510,94.812
1511,89.436
1512,94.990
1513,91.668
1514,96.204
1515,95.262
1516,77.032
1517,89.945
1518,97.108
1519,98.936
1520,96.117
1521,92.376
1522,88.307
1523,87.563
1524,86.716
1525,90.420
1526,88.862
1527,91.435
1528,83.729
1529,87.294
1530,83.370
1531,85.140
1532,87.527
1533,93.936
1534,103.211
1535,89.743
1536,91.172
1537,90.986
1538,88.139
1539,89.773
1540,91.968
1541,92.812
1542,96.275
1543,99.841
1544,90.397
1545,89.705
1546,96.602
1547,93.719
1548,97.581
1549,99.893
1550,96.987
1551,97.970
1552,100.951
1553,100.133
1554,97.125
1555,102.587
1556,99.541
1557,101.076
1558,108.767
1559,100.998
1560,101.890
1561,102.007
1562,106.618
1563,100.188
1564,96.342
1565,99.607
1566,103.423
1567,102.768
1568,101.918
1569,99.283
1570,103.203
1571,103.763
1572,99.339
1573,104.523
1574,111.216
1575,106.487
1576,104.722
1577,110.582
1578,97.573
1579,97.775
1580,95.215
1581,95.399
1582,105.776
1583,100.573
1584,99.121
1585,92.871
1586,98.518
1587,96.992
1588,98.378
1589,93.818
1590,96.361
1591,96.521
1592,93.506
1593,90.938
1594,94.504
1595,86.308
1596,82.832
1597,87.395
1598,86.843
1599,81.843
1600,87.781
1601,80.395
1602,85.730
1603,84.331
1604,90.855
1605,88.909
1606,89.843
1607,93.376
1608,95.730
1609,85.394
1610,82.534
1611,90.288
1612,90.425
1613,90.837
1614,83.983
1615,91.897
1616,91.104
1617,85.961
1618,86.077
1619,81.459
1620,84.048
1621,88.419
1622,84.647
1623,90.997
1624,90.570
1625,96.579
1626,88.215
1627,89.764
1628,89.171
1629,94.052
1630,90.838
1631,92.381
1632,89.457
1633,86.556
1634,91.906
1635,92.885
1636,91.012
1637,87.674
1638,89.858
1639,88.889
1640,88.597
1641,86.424
1642,87.759
1643,99.474
1644,88.992
1645,90.330
1646,95.705
1647,77.347
1648,89.618
1649,87.551
1650,84.595
1651,90.508
1652,89.122
1653,95.659
1654,89.224
1655,90.336
1656,96.544
1657,93.828
1658,88.020
1659,93.139
1660,91.648
1661,89.122
1662,88.643
1663,86.991
1664,88.345
1665,92.136
1666,92.576
1667,93.434
1668,89.736
1669,96.411
1670,90.712
1671,90.460
1672,94.852
1673,103.965
1674,102.547
1675,96.689
1676,90.791
1677,89.208
1678,91.855
1679,88.905
1680,89.304
1681,87.865
1682,87.490
1683,90.478
1684,94.712
1685,100.602
1686,95.403
1687,90.178
1688,90.201
1689,88.867
1690,90.096
1691,91.518
1692,96.919
1693,89.023
1694,93.903
1695,90.843
1696,97.789
1697,93.299
1698,91.812
1699,95.180
1700,95.036
1701,95.902
1702,86.441
1703,89.417
1704,94.560
1705,92.188
1706,89.812
1707,87.125
1708,92.065
1709,98.598
1710,94.514
1711,88.785
1712,94.749
1713,90.429
1714,88.006
1715,85.937
1716,91.899
1717,98.562
1718,95.188
1719,95.961
1720,90.487
1721,94.135
1722,88.396
1723,85.130
1724,87.738
1725,85.759
1726,88.134
1727,91.261
1728,94.016
1729,101.343
1730,95.315
1731,95.245
1732,89.287
1733,89.690
1734,88.996
1735,91.089
1736,119.726
1737,90.206
1738,84.258
1739,96.500
1740,95.718
1741,94.004
1742,98.142
1743,98.270
1744,95.755
1745,101.254
1746,94.791
1747,102.582
1748,107.118
1749,98.295
1750,89.973
1751,97.452
1752,101.079
1753,104.753
1754,94.919
1755,104.327
1756,107.498
1757,111.305
1758,101.939
1759,98.110
1760,100.289
1761,102.933
1762,111.176
1763,108.339
1764,105.017
1765,112.294
1766,124.526
1767,117.699
1768,116.211
1769,112.794
1770,118.880
1771,108.097
1772,114.211
1773,110.108
1774,109.473
1775,110.967
1776,116.890
1777,123.988
1778,112.563
1779,109.821
1780,113.924
1781,116.972
1782,121.356
1783,116.816
1784,113.263
1785,117.371
1786,115.065
1787,112.995
1788,112.106
1789,114.594
1790,116.907
1791,105.708
1792,106.998
1793,113.734
1794,107.991
1795,104.013
1796,104.862
1797,101.260
1798,102.510
1799,110.862
1800,112.267
1801,108.293
1802,110.175
1803,101.760
1804,101.175
1805,105.766
1806,104.660
1807,103.113
1808,94.510
1809,99.680
1810,101.262
1811,100.455
1812,101.939
1813,96.256
1814,92.023
1815,104.017
1816,107.130
1817,110.210
1818,106.452
1819,102.864
1820,106.364
1821,102.970
1822,100.492
1823,95.808
1824,106.158
1825,105.674
1826,107.417
1827,107.434
1828,106.008
1829,106.822
1830,107.162
1831,118.012
1832,116.065
1833,111.044
1834,115.687
1835,107.539
1836,115.533
1837,118.595
1838,115.593
1839,122.326
1840,118.304
1841,119.460
1842,127.670
1843,128.371
1844,125.944
1845,130.925
1846,131.052
1847,136.567
1848,137.296
1849,134.934
1850,138.077
1851,131.769
1852,136.732
1853,140.243
1854,146.262
1855,138.852
1856,137.286
1857,138.213
1858,144.191
1859,143.513
1860,138.922
1861,143.771
1862,153.039
1863,150.701
1864,154.264
1865,158.802
1866,149.453
1867,157.231
1868,154.916
1869,152.484
1870,154.440
1871,153.533
1872,156.889
1873,155.563
1874,163.550
1875,166.458
1876,166.805
1877,165.128
1878,168.014
1879,171.087
1880,176.154
1881,178.789
1882,179.835
1883,186.861
1884,182.416
1885,189.780
1886,206.004
1887,202.955
1888,205.783
1889,221.934
1890,208.761
1891,218.836
1892,219.904
1893,219.297
1894,232.082
1895,230.472
1896,236.734
1897,242.004
1898,249.508
1899,253.357
1900,255.681
1901,249.324
1902,264.991
1903,263.869
1904,265.070
1905,259.454
1906,266.207
1907,268.579
1908,275.519
1909,272.774
1910,271.463
1911,269.697
1912,273.852
1913,274.873
1914,269.539
1915,256.901
1916,237.970
1917,252.422
1918,243.826
1919,233.730
1920,225.869
1921,222.925
1922,206.806
1923,207.376
1924,208.275
1925,197.202
1926,193.796
1927,187.328
1928,191.245
1929,180.875
1930,170.984
1931,163.041
1932,162.478
1933,164.106
1934,158.103
1935,155.688
1936,149.164
1937,152.511
1938,147.277
1939,144.093
1940,143.123
1941,134.766
1942,140.973
1943,135.829
1944,137.006
1945,140.336
1946,143.201
1947,137.788
1948,143.461
1949,144.476
1950,130.161
1951,131.766
1952,132.218
1953,136.151
1954,136.121
1955,133.158
1956,137.181
1957,141.109
1958,148.004
1959,149.882
1960,148.146
1961,137.919
1962,153.792
1963,166.681
1964,175.085
1965,168.116
1966,164.875
1967,179.010
1968,179.540
1969,183.186
1970,179.873
1971,190.579
1972,192.965
1973,202.896
1974,209.815
1975,215.760
1976,219.072
1977,227.011
1978,243.412
1979,242.489
1980,256.011
1981,264.888
1982,275.595
1983,274.784
1984,284.562
1985,302.189
1986,288.198
1987,309.802
1988,333.263
1989,320.592
1990,344.248
1991,355.559
1992,378.401
1993,379.677
1994,388.088
1995,395.079
1996,400.222
1997,396.517
1998,406.781
1999,416.305
2000,404.889
2001,418.833
2002,409.564
2003,423.634
2004,452.831
2005,428.871
2006,425.778
2007,416.173
2008,416.770
2009,416.939
2010,406.300
2011,380.284
2012,382.440
2013,369.405
2014,356.913
2015,354.210
2016,331.964
2017,330.322
2018,315.036
2019,298.633
2020,289.833
2021,278.190
2022,258.284
2023,255.438
2024,227.993
2025,228.578
2026,225.657
2027,217.057
2028,212.441
2029,205.762
2030,204.327
2031,192.001
2032,174.174
2033,171.548
2034,163.129
2035,153.219
2036,147.063
2037,146.928
2038,145.784
2039,140.509
2040,133.113
2041,127.453
2042,127.579
2043,123.279
2044,120.177
2045,116.533
2046,114.097
2047,118.347
2048,109.656
2049,108.840
2050,115.482
2051,106.903
2052,100.057
2053,99.738
2054,102.972
2055,100.800
2056,106.863
2057,103.755
2058,97.617
2059,101.165
2060,93.840
2061,93.913
2062,93.168
2063,86.617
2064,80.120
2065,87.809
2066,87.774
2067,86.212
2068,89.145
2069,88.315
2070,82.111
2071,78.918
2072,83.175
2073,84.013
2074,77.611
2075,77.918
2076,79.100
2077,74.255
2078,75.181
2079,81.828
2080,81.641
2081,78.120
2082,68.686
2083,65.062
2084,78.082
2085,74.380
2086,73.080
2087,73.150
2088,73.294
2089,70.457
2090,71.523
2091,73.381
2092,69.187
2093,71.449
2094,73.522
2095,75.442
2096,70.466
2097,75.142
2098,75.050
2099,67.199
2100,73.724
2101,75.695
2102,68.961
2103,66.665
2104,69.240
2105,69.913
2106,65.368
2107,63.909
2108,62.517
2109,65.929
2110,68.431
2111,66.300
2112,61.584
2113,60.515
2114,60.267
2115,62.013
2116,71.034
2117,65.680
2118,69.387
2119,66.056
2120,65.113
2121,71.503
2122,67.727
2123,66.981
2124,71.398
2125,67.175
2126,64.666
2127,64.968
2128,67.518
2129,69.986
2130,70.068
2131,72.771
2132,67.759
2133,58.915
2134,65.824
2135,66.136
2136,66.854
2137,63.343
2138,66.043
