X,Y
847,81.016
848,85.268
849,84.467
850,79.711
851,79.238
852,76.390
853,73.874
854,78.356
855,81.406
856,80.767
857,76.141
858,75.894
859,78.596
860,83.970
861,84.157
862,84.028
863,78.079
864,80.166
865,83.507
866,86.897
867,82.861
868,79.050
869,83.649
870,86.008
871,89.078
872,83.819
873,80.203
874,82.025
875,77.096
876,84.359
877,79.983
878,79.534
879,76.084
880,74.823
881,76.309
882,83.424
883,77.079
884,78.318
885,83.265
886,82.820
887,81.587
888,83.295
889,83.023
890,84.339
891,89.505
892,88.697
893,97.105
894,91.357
895,93.329
896,99.223
897,100.039
898,99.878
899,103.737
900,111.149
901,103.079
