528.34909508	0.00000000
528.49790209	0.00000000
528.64671631	0.00000000
528.79553773	0.00000000
528.94436634	0.00000000
529.09320214	0.00000000
529.24204514	0.00000000
529.39089534	0.00000000
529.53975272	0.00000000
529.68861730	0.00000000
529.83748907	0.00000000
529.98636802	0.00000000
530.13525417	0.00000000
530.28414749	0.00000000
530.43304801	0.00000000
530.58195571	0.00000000
530.73087059	0.00000000
530.87979265	0.00000000
531.02872190	0.00000000
531.17765832	0.00000000
531.32660193	0.00000000
531.47555271	0.00000000
531.62451067	0.00000000
531.77347580	0.00000000
531.92244811	0.00000000
532.07142759	0.00000000
532.22041424	0.00000000
532.36940807	0.00000000
532.51840906	0.00000000
532.66741722	0.00000000
532.81643255	0.00025900
532.96545505	0.00103600
533.11448471	0.00103600
533.26352154	0.00000000
533.41256553	0.00000000
533.56161668	0.00051800
533.71067499	0.00025900
533.85974047	0.00000000
534.00881310	0.00000000
534.15789289	0.00025900
534.30697983	0.00000000
534.45607393	0.00000000
534.60517519	0.00000000
534.75428360	0.00000000
534.90339916	0.00025900
535.05252187	0.00077700
535.20165173	0.00077700
535.35078874	0.00000000
535.49993290	0.00000000
535.64908421	0.00000000
535.79824266	0.00000000
535.94740825	0.00000000
536.09658099	0.00000000
536.24576087	0.00000000
536.39494789	0.00000000
536.54414206	0.00000000
536.69334336	0.00000000
536.84255179	0.00000000
536.99176737	0.00025900
537.14099008	0.00000000
537.29021992	0.00000000
537.43945690	0.00000000
537.58870101	0.00000000
537.73795225	0.00000000
537.88721062	0.00000000
538.03647612	0.00000000
538.18574875	0.00000000
538.33502851	0.00000000
538.48431539	0.00000000
538.63360939	0.00000000
538.78291052	0.00000000
538.93221877	0.00000000
539.08153414	0.00000000
539.23085663	0.00000000
539.38018624	0.00000000
539.52952297	0.00000000
539.67886681	0.00000000
539.82821777	0.00000000
539.97757585	0.00000000
540.12694104	0.00000000
540.27631334	0.00000000
540.42569275	0.00000000
540.57507927	0.00000000
540.72447290	0.00000000
540.87387364	0.00000000
541.02328148	0.00000000
541.17269643	0.00000000
541.32211849	0.00000000
541.47154765	0.00000000
541.62098391	0.00000000
541.77042727	0.00000000
541.91987773	0.00000000
542.06933529	0.00000000
542.21879995	0.00000000
542.36827171	0.00000000
542.51775056	0.00000000
542.66723650	0.00000000
542.81672954	0.00000000
542.96622968	0.00000000
543.11573690	0.00000000
543.26525121	0.00000000
543.41477261	0.00025900
543.56430110	0.00000000
543.71383668	0.00000000
543.86337934	0.00000000
544.01292909	0.00000000
544.16248592	0.00000000
544.31204983	0.00000000
544.46162082	0.00000000
544.61119890	0.00000000
544.76078405	0.00000000
544.91037628	0.00000000
545.05997559	0.00000000
545.20958197	0.00000000
545.35919543	0.00000000
545.50881596	0.00000000
545.65844356	0.00000000
545.80807824	0.00000000
545.95771998	0.00000000
546.10736880	0.00000000
546.25702468	0.00025900
546.40668763	0.00000000
546.55635764	0.00000000
546.70603472	0.00000000
546.85571886	0.00000000
547.00541007	0.00000000
547.15510833	0.00000000
547.30481366	0.00000000
547.45452604	0.00000000
547.60424549	0.00000000
547.75397199	0.00000000
547.90370554	0.00000000
548.05344616	0.00000000
548.20319382	0.00000000
548.35294854	0.00000000
548.50271030	0.00000000
548.65247912	0.00000000
548.80225499	0.00000000
548.95203790	0.00000000
549.10182787	0.00000000
549.25162487	0.00000000
549.40142893	0.00000000
549.55124002	0.00000000
549.70105816	0.00000000
549.85088334	0.00000000
550.00071556	0.00000000
550.15055482	0.00000000
550.30040112	0.00000000
550.45025445	0.00000000
550.60011482	0.00000000
550.74998223	0.00000000
550.89985666	0.00000000
551.04973814	0.00000000
551.19962664	0.00000000
551.34952217	0.00000000
551.49942473	0.00000000
551.64933432	0.00000000
551.79925094	0.00000000
551.94917458	0.00000000
552.09910525	0.00000000
552.24904294	0.00000000
552.39898765	0.00000000
552.54893938	0.00000000
552.69889814	0.00000000
552.84886391	0.00000000
552.99883671	0.00000000
553.14881651	0.00000000
553.29880334	0.00000000
553.44879718	0.00000000
553.59879803	0.00051800
553.74880590	0.00025900
553.89882078	0.00000000
554.04884266	0.00000000
554.19887156	0.00000000
554.34890746	0.00000000
554.49895038	0.00000000
554.64900029	0.00000000
554.79905722	0.00000000
554.94912114	0.00000000
555.09919207	0.00000000
555.24927000	0.00000000
555.39935493	0.00000000
555.54944686	0.00000000
555.69954579	0.00000000
555.84965171	0.00025900
555.99976464	0.00000000
556.14988455	0.00000000
556.30001146	0.00051800
556.45014536	0.00000000
556.60028626	0.00000000
556.75043414	0.00000000
556.90058901	0.00000000
557.05075087	0.00000000
557.20091972	0.00000000
557.35109556	0.00000000
557.50127838	0.00000000
557.65146818	0.00000000
557.80166496	0.00000000
557.95186873	0.00000000
558.10207948	0.00000000
558.25229720	0.00000000
558.40252191	0.00000000
558.55275359	0.00000000
558.70299225	0.00000000
558.85323788	0.00000000
559.00349049	0.00000000
559.15375007	0.00000000
559.30401662	0.00000000
559.45429014	0.00000000
559.60457063	0.00000000
559.75485809	0.00000000
559.90515251	0.00000000
560.05545390	0.00000000
560.20576226	0.00000000
560.35607758	0.00000000
560.50639986	0.00000000
560.65672911	0.00000000
560.80706531	0.00000000
560.95740848	0.00000000
561.10775860	0.00000000
561.25811568	0.00000000
561.40847971	0.00000000
561.55885071	0.00000000
561.70922865	0.00000000
561.85961355	0.00000000
562.01000540	0.00000000
562.16040419	0.00000000
562.31080994	0.00000000
562.46122264	0.00000000
562.61164228	0.00000000
562.76206887	0.00000000
562.91250241	0.00000000
563.06294289	0.00025900
563.21339031	0.00103600
563.36384467	0.00077700
563.51430598	0.00000000
563.66477422	0.00000000
563.81524940	0.00000000
563.96573152	0.00000000
564.11622057	0.00000000
564.26671656	0.00000000
564.41721949	0.00000000
564.56772934	0.00000000
564.71824613	0.00000000
