528.34909508	0.00051773
528.49790209	0.00064708
528.64671631	0.00000000
528.79553773	0.00000000
528.94436634	0.00000000
529.09320214	0.00038825
529.24204514	0.00051773
529.39089534	0.00038825
529.53975272	0.00077660
529.68861730	0.00090591
529.83748907	0.00051773
529.98636802	0.00090591
530.13525417	0.00025887
530.28414749	0.00012942
530.43304801	0.00077660
530.58195571	0.00090591
530.73087059	0.00025887
530.87979265	0.00038825
531.02872190	0.00155320
531.17765832	0.00116475
531.32660193	0.00051773
531.47555271	0.00220008
531.62451067	0.01061351
531.77347580	0.05940210
531.92244811	0.14004660
532.07142759	0.21056037
532.22041424	0.16541548
532.36940807	0.04594280
532.51840906	0.00828372
532.66741722	0.00220008
532.81643255	0.00077660
532.96545505	0.00168241
533.11448471	0.00129433
533.26352154	0.00038825
533.41256553	0.00025887
533.56161668	0.00090591
533.71067499	0.00077660
533.85974047	0.00142358
534.00881310	0.00155320
534.15789289	0.00116475
534.30697983	0.00051773
534.45607393	0.00000000
534.60517519	0.00025887
534.75428360	0.00012942
534.90339916	0.00000000
535.05252187	0.00090591
535.20165173	0.00103546
535.35078874	0.00000000
535.49993290	0.00025887
535.64908421	0.00090591
535.79824266	0.00051773
535.94740825	0.00012942
536.09658099	0.00000000
536.24576087	0.00142358
536.39494789	0.00129433
536.54414206	0.00090591
536.69334336	0.00051773
536.84255179	0.00000000
536.99176737	0.00000000
537.14099008	0.00012942
537.29021992	0.00051773
537.43945690	0.00116475
537.58870101	0.00051773
537.73795225	0.00038825
537.88721062	0.00051773
538.03647612	0.00090591
538.18574875	0.00103546
538.33502851	0.00090591
538.48431539	0.00051773
538.63360939	0.00038825
538.78291052	0.00000000
538.93221877	0.00038825
539.08153414	0.00025887
539.23085663	0.00090591
539.38018624	0.00077660
539.52952297	0.00000000
539.67886681	0.00000000
539.82821777	0.00000000
539.97757585	0.00000000
540.12694104	0.00012942
540.27631334	0.00000000
540.42569275	0.00038825
540.57507927	0.00051773
540.72447290	0.00000000
540.87387364	0.00000000
541.02328148	0.00038825
541.17269643	0.00000000
541.32211849	0.00000000
541.47154765	0.00000000
541.62098391	0.00000000
541.77042727	0.00051773
541.91987773	0.00038825
542.06933529	0.00000000
542.21879995	0.00038825
542.36827171	0.00000000
542.51775056	0.00064708
542.66723650	0.00129433
542.81672954	0.00116475
542.96622968	0.00129433
543.11573690	0.00116475
543.26525121	0.00051773
543.41477261	0.00064708
543.56430110	0.00051773
543.71383668	0.00064708
543.86337934	0.00000000
544.01292909	0.00000000
544.16248592	0.00077660
544.31204983	0.00064708
544.46162082	0.00077660
544.61119890	0.00090591
544.76078405	0.00025887
544.91037628	0.00090591
545.05997559	0.00051773
545.20958197	0.00090591
545.35919543	0.00077660
545.50881596	0.00012942
545.65844356	0.00000000
545.80807824	0.00000000
545.95771998	0.00000000
546.10736880	0.00012942
546.25702468	0.00025887
546.40668763	0.00012942
546.55635764	0.00025887
546.70603472	0.00000000
546.85571886	0.00000000
547.00541007	0.00000000
547.15510833	0.00000000
547.30481366	0.00038825
547.45452604	0.00000000
547.60424549	0.00038825
547.75397199	0.00000000
547.90370554	0.00064708
548.05344616	0.00103546
548.20319382	0.00064708
548.35294854	0.00000000
548.50271030	0.00038825
548.65247912	0.00077660
548.80225499	0.00038825
548.95203790	0.00000000
549.10182787	0.00000000
549.25162487	0.00025887
549.40142893	0.00038825
549.55124002	0.00000000
549.70105816	0.00064708
549.85088334	0.00025887
550.00071556	0.00000000
550.15055482	0.00000000
550.30040112	0.00012942
550.45025445	0.00025887
550.60011482	0.00038825
550.74998223	0.00025887
550.89985666	0.00038825
551.04973814	0.00000000
551.19962664	0.00012942
551.34952217	0.00025887
551.49942473	0.00038825
551.64933432	0.00025887
551.79925094	0.00000000
551.94917458	0.00000000
552.09910525	0.00000000
552.24904294	0.00025887
552.39898765	0.00064708
552.54893938	0.00051773
552.69889814	0.00116475
552.84886391	0.00129433
552.99883671	0.00090591
553.14881651	0.00000000
553.29880334	0.00000000
553.44879718	0.00051773
553.59879803	0.00142358
553.74880590	0.00051773
553.89882078	0.00012942
554.04884266	0.00000000
554.19887156	0.00000000
554.34890746	0.00025887
554.49895038	0.00012942
554.64900029	0.00025887
554.79905722	0.00000000
554.94912114	0.00051773
555.09919207	0.00116475
555.24927000	0.00051773
555.39935493	0.00038825
555.54944686	0.00000000
555.69954579	0.00012942
555.84965171	0.00000000
555.99976464	0.00000000
556.14988455	0.00025887
556.30001146	0.00000000
556.45014536	0.00025887
556.60028626	0.00064708
556.75043414	0.00025887
556.90058901	0.00064708
557.05075087	0.00051773
557.20091972	0.00000000
557.35109556	0.00000000
557.50127838	0.00000000
557.65146818	0.00000000
557.80166496	0.00000000
557.95186873	0.00000000
558.10207948	0.00012942
558.25229720	0.00051773
558.40252191	0.00064708
558.55275359	0.00051773
558.70299225	0.00038825
558.85323788	0.00000000
559.00349049	0.00000000
559.15375007	0.00000000
559.30401662	0.00000000
559.45429014	0.00000000
559.60457063	0.00000000
559.75485809	0.00000000
559.90515251	0.00000000
560.05545390	0.00000000
560.20576226	0.00000000
560.35607758	0.00000000
560.50639986	0.00064708
560.65672911	0.00051773
560.80706531	0.00000000
560.95740848	0.00000000
561.10775860	0.00000000
561.25811568	0.00025887
561.40847971	0.00090591
561.55885071	0.00025887
561.70922865	0.00090591
561.85961355	0.00025887
562.01000540	0.00012942
562.16040419	0.00000000
562.31080994	0.00000000
562.46122264	0.00000000
562.61164228	0.00090591
562.76206887	0.00051773
562.91250241	0.00090591
563.06294289	0.00103546
563.21339031	0.00168241
563.36384467	0.00155320
563.51430598	0.00064708
563.66477422	0.00051773
563.81524940	0.00064708
563.96573152	0.00000000
564.11622057	0.00012942
564.26671656	0.00000000
564.41721949	0.00000000
564.56772934	0.00000000
564.71824613	0.00000000
564.86876985	0.00000000
565.01930050	0.00012942
565.16983807	0.00051773
565.32038258	0.00064708
565.47093401	0.00051773
565.62149236	0.00038825
565.77205764	0.00000000
565.92262984	0.00038825
566.07320896	0.00025887
566.22379501	0.00064708
566.37438797	0.00077660
566.52498785	0.00000000
566.67559465	0.00000000
566.82620836	0.00012942
566.97682899	0.00103546
567.12745654	0.00116475
567.27809099	0.00051773
567.42873236	0.00012942
567.57938064	0.00025887
567.73003583	0.00090591
567.88069792	0.00025887
568.03136693	0.00012942
568.18204284	0.00000000
568.33272565	0.00012942
568.48341537	0.00025887
568.63411199	0.00116475
568.78481552	0.00051773
568.93552594	0.00000000
569.08624326	0.00000000
569.23696748	0.00012942
569.38769860	0.00077660
569.53843662	0.00116475
569.68918153	0.00077660
569.83993333	0.00064708
569.99069203	0.00077660
570.14145762	0.00090591
570.29223010	0.00025887
570.44300947	0.00000000
570.59379573	0.00000000
570.74458887	0.00000000
570.89538890	0.00000000
571.04619582	0.00000000
571.19700962	0.00000000
571.34783030	0.00000000
571.49865787	0.00000000
571.64949232	0.00012942
571.80033364	0.00051773
571.95118184	0.00090591
572.10203693	0.00077660
572.25289888	0.00038825
572.40376772	0.00000000
572.55464342	0.00000000
572.70552600	0.00025887
572.85641545	0.00000000
573.00731177	0.00000000
573.15821497	0.00038825
573.30912503	0.00025887
573.46004195	0.00038825
573.61096575	0.00025887
573.76189641	0.00012942
573.91283393	0.00051773
574.06377832	0.00116475
574.21472956	0.00025887
574.36568767	0.00000000
574.51665264	0.00000000
574.66762447	0.00038825
574.81860315	0.00103546
574.96958869	0.00064708
575.12058109	0.00000000
575.27158034	0.00012942
575.42258644	0.00000000
575.57359939	0.00000000
575.72461920	0.00025887
575.87564585	0.00038825
576.02667936	0.00025887
576.17771971	0.00064708
576.32876690	0.00025887
576.47982095	0.00064708
576.63088183	0.00051773
576.78194956	0.00038825
576.93302413	0.00051773
577.08410555	0.00038825
577.23519380	0.00000000
577.38628889	0.00000000
577.53739082	0.00000000
577.68849958	0.00000000
577.83961518	0.00103546
577.99073761	0.00090591
578.14186688	0.00000000
578.29300298	0.00038825
578.44414591	0.00051773
578.59529567	0.00064708
578.74645225	0.00025887
578.89761567	0.00038825
579.04878591	0.00051773
579.19996298	0.00064708
579.35114687	0.00051773
579.50233758	0.00064708
579.65353512	0.00077660
579.80473948	0.00038825
579.95595065	0.00000000
580.10716865	0.00012942
580.25839346	0.00077660
580.40962509	0.00090591
580.56086353	0.00077660
580.71210879	0.00116475
580.86336086	0.00051773
581.01461975	0.00012942
581.16588544	0.00051773
581.31715795	0.00038825
581.46843726	0.00051773
581.61972338	0.00012942
581.77101631	0.00025887
581.92231604	0.00168241
582.07362258	0.00103546
582.22493592	0.00038825
582.37625606	0.00025887
582.52758300	0.00090591
582.67891674	0.00129433
582.83025728	0.00401191
582.98160462	0.00388299
583.13295876	0.00000000
583.28431969	0.00025887
583.43568741	0.00012942
583.58706193	0.00000000
583.73844324	0.00090591
583.88983134	0.00103546
584.04122623	0.00064708
584.19262791	0.00051773
584.34403638	0.00142358
584.49545163	0.00103546
584.64687367	0.00012942
584.79830249	0.00025887
584.94973810	0.00116475
585.10118049	0.00129433
585.25262966	0.00064708
585.40408560	0.00025887
585.55554833	0.00064708
585.70701784	0.00025887
585.85849412	0.00012942
586.00997718	0.00000000
586.16146701	0.00000000
586.31296361	0.00025887
586.46446699	0.00012942
586.61597714	0.00077660
586.76749406	0.00090591
586.91901774	0.00000000
587.07054820	0.00000000
587.22208542	0.00000000
587.37362940	0.00000000
587.52518016	0.00025887
587.67673767	0.00064708
587.82830194	0.00025887
587.97987298	0.00064708
588.13145078	0.00025887
588.28303533	0.00038825
588.43462665	0.00025887
588.58622472	0.00064708
588.73782954	0.00051773
588.88944112	0.00064708
589.04105946	0.00000000
589.19268454	0.00012942
589.34431638	0.00025887
589.49595496	0.00064708
589.64760030	0.00077660
589.79925238	0.00038825
589.95091121	0.00000000
590.10257678	0.00090591
590.25424910	0.00077660
590.40592817	0.00116475
590.55761397	0.00103546
590.70930652	0.00038825
590.86100580	0.00000000
591.01271183	0.00064708
591.16442459	0.00051773
591.31614409	0.00000000
591.46787032	0.00025887
591.61960329	0.00000000
591.77134299	0.00000000
591.92308943	0.00064708
592.07484259	0.00181206
592.22660249	0.00168241
592.37836911	0.00077660
592.53014246	0.00000000
592.68192254	0.00051773
592.83370935	0.00142358
592.98550287	0.00077660
593.13730313	0.00090591
593.28911010	0.00051773
593.44092380	0.00038825
593.59274421	0.00025887
593.74457135	0.00012942
593.89640520	0.00025887
594.04824577	0.00090591
594.20009305	0.00051773
594.35194705	0.00012942
594.50380776	0.00000000
594.65567519	0.00012942
594.80754932	0.00000000
594.95943017	0.00012942
595.11131772	0.00051773
595.26321198	0.00142358
595.41511295	0.00232980
595.56702063	0.00245891
595.71893501	0.00207093
595.87085609	0.00142358
596.02278387	0.00077660
596.17471836	0.00116475
596.32665955	0.00077660
596.47860743	0.00064708
596.63056201	0.00025887
596.78252329	0.00000000
596.93449127	0.00025887
597.08646594	0.00142358
597.23844730	0.00103546
597.39043536	0.00064708
597.54243010	0.00000000
597.69443154	0.00012942
597.84643967	0.00025887
597.99845448	0.00116475
598.15047598	0.00181206
598.30250417	0.00064708
598.45453904	0.00077660
598.60658059	0.00168241
598.75862883	0.00129433
598.91068374	0.00194124
599.06274534	0.00207093
599.21481362	0.00271774
599.36688857	0.00181206
599.51897021	0.00064708
599.67105851	0.00077660
599.82315349	0.00090591
599.97525515	0.00051773
600.12736348	0.00064708
600.27947848	0.00051773
600.43160015	0.00090591
600.58372848	0.00103546
600.73586349	0.00090591
600.88800516	0.00077660
601.04015350	0.00038825
601.19230850	0.00051773
601.34447017	0.00064708
601.49663850	0.00051773
601.64881349	0.00090591
601.80099514	0.00077660
601.95318345	0.00090591
602.10537842	0.00103546
602.25758004	0.00194124
602.40978832	0.00103546
602.56200326	0.00038825
602.71422485	0.00051773
602.86645309	0.00064708
603.01868798	0.00129433
603.17092952	0.00142358
603.32317771	0.00103546
603.47543255	0.00064708
603.62769404	0.00051773
603.77996217	0.00116475
603.93223695	0.00155320
604.08451837	0.00168241
604.23680643	0.00181206
604.38910113	0.00168241
604.54140248	0.00155320
604.69371046	0.00142358
604.84602508	0.00129433
604.99834634	0.00168241
605.15067423	0.00181206
605.30300876	0.00168241
605.45534993	0.00155320
605.60769772	0.00220008
605.76005215	0.00207093
605.91241320	0.00220008
606.06478089	0.00181206
606.21715520	0.00168241
606.36953614	0.00155320
606.52192371	0.00142358
606.67431790	0.00155320
606.82671872	0.00194124
606.97912615	0.00129433
607.13154021	0.00142358
607.28396089	0.00207093
607.43638819	0.00220008
607.58882211	0.00232980
607.74126264	0.00220008
607.89370979	0.00103546
608.04616355	0.00090591
608.19862393	0.00232980
608.35109092	0.00297658
608.50356452	0.00258866
608.65604473	0.00271774
608.80853155	0.00232980
608.96102498	0.00194124
609.11352502	0.00181206
609.26603166	0.00220008
609.41854491	0.00232980
609.57106476	0.00245891
609.72359121	0.00284753
609.87612426	0.00271774
610.02866392	0.00232980
610.18121017	0.00271774
610.33376302	0.00336526
610.48632247	0.00375307
610.63888852	0.00336526
610.79146116	0.00349424
610.94404039	0.00310639
611.09662622	0.00245891
611.24921864	0.00284753
611.40181764	0.00323541
611.55442324	0.00258866
611.70703543	0.00271774
611.85965420	0.00336526
612.01227956	0.00349424
612.16491150	0.00414186
612.31755003	0.00401191
612.47019514	0.00284753
612.62284683	0.00297658
612.77550510	0.00388299
612.92816995	0.00504724
613.08084138	0.00440072
613.23351939	0.00349424
613.38620397	0.00388299
613.53889512	0.00401191
613.69159285	0.00414186
613.84429716	0.00478840
613.99700803	0.00440072
614.14972548	0.00427074
614.30244949	0.00491846
614.45518008	0.00452957
614.60791723	0.00465959
614.76066094	0.00478840
614.91341122	0.00414186
615.06616807	0.00401191
615.21893147	0.00310639
615.37170144	0.00297658
615.52447797	0.00414186
615.67726106	0.00401191
615.83005071	0.00388299
615.98284691	0.00452957
616.13564967	0.00465959
616.28845899	0.00452957
616.44127485	0.00440072
616.59409728	0.00375307
616.74692625	0.00336526
616.89976177	0.00375307
617.05260384	0.00388299
617.20545247	0.00375307
617.35830763	0.00440072
617.51116935	0.00452957
617.66403761	0.00491846
617.81691241	0.00504724
617.96979376	0.00569506
618.12268164	0.00556490
618.27557607	0.00491846
618.42847704	0.00530607
618.58138454	0.00543619
618.73429859	0.00504724
618.88721917	0.00491846
619.04014628	0.00582373
619.19307993	0.00595392
619.34602011	0.00582373
619.49896682	0.00595392
619.65192006	0.00582373
619.80487983	0.00621279
619.95784613	0.00582373
620.11081896	0.00517732
620.26379832	0.00530607
620.41678420	0.00621279
620.56977660	0.00634140
620.72277552	0.00673052
620.87578097	0.00660023
621.02879294	0.00673052
621.18181142	0.00789440
621.33483643	0.00724825
621.48786795	0.00634140
621.64090599	0.00621279
621.79395055	0.00582373
621.94700161	0.00569506
622.10005919	0.00556490
622.25312329	0.00569506
622.40619389	0.00582373
622.55927100	0.00569506
622.71235462	0.00685907
622.86544475	0.00724825
623.01854138	0.00608257
623.17164452	0.00698939
623.32475417	0.00737673
623.47787031	0.00647165
623.63099296	0.00660023
623.78412211	0.00647165
623.93725776	0.00634140
624.09039990	0.00698939
624.24354855	0.00841206
