# ADC counts, event no., timestamp, absolute time
1.100000000000000000e+01, 2.400000000000000000e+01, 4.200000000000000000e+03, 2.350795080000000000e+09
3.798000000000000000e+03, 2.500000000000000000e+01, 1.400000000000000000e+03, 2.432785352000000000e+09
4.960000000000000000e+03, 2.600000000000000000e+01, 1.416000000000000000e+03, 2.479427432000000000e+09
6.307500000000000000e+04, 2.700000000000000000e+01, 1.416000000000000000e+03, 2.620001384000000000e+09
1.500000000000000000e+01, 2.800000000000000000e+01, 1.440000000000000000e+02, 2.688022968000000000e+09
3.712000000000000000e+03, 2.900000000000000000e+01, 1.408000000000000000e+03, 2.782462488000000000e+09
9.491000000000000000e+03, 3.000000000000000000e+01, 1.416000000000000000e+03, 2.782483736000000000e+09
3.378000000000000000e+03, 3.100000000000000000e+01, 1.408000000000000000e+03, 2.790683448000000000e+09
2.800000000000000000e+01, 3.200000000000000000e+01, 9.040000000000000000e+02, 2.883093336000000000e+09
4.299000000000000000e+03, 3.300000000000000000e+01, 1.392000000000000000e+03, 3.080795240000000000e+09
5.708000000000000000e+03, 3.400000000000000000e+01, 1.424000000000000000e+03, 3.165654888000000000e+09
2.200000000000000000e+01, 3.500000000000000000e+01, 7.664000000000000000e+03, 3.203719096000000000e+09
3.100000000000000000e+01, 3.600000000000000000e+01, 5.248000000000000000e+03, 3.218594104000000000e+09
1.200000000000000000e+01, 3.700000000000000000e+01, 4.240000000000000000e+02, 3.484100344000000000e+09
2.910000000000000000e+03, 3.800000000000000000e+01, 1.360000000000000000e+03, 3.926123704000000000e+09
7.527000000000000000e+03, 3.900000000000000000e+01, 1.424000000000000000e+03, 4.048873560000000000e+09
8.045000000000000000e+03, 4.000000000000000000e+01, 1.400000000000000000e+03, 4.054327976000000000e+09
1.900000000000000000e+01, 4.100000000000000000e+01, 5.840000000000000000e+03, 4.149142344000000000e+09
4.300000000000000000e+01, 4.200000000000000000e+01, 1.616000000000000000e+03, 4.380795144000000000e+09
1.034810000000000000e+05, 4.300000000000000000e+01, 1.416000000000000000e+03, 4.431945064000000000e+09
2.900000000000000000e+01, 4.400000000000000000e+01, 7.272000000000000000e+03, 4.620872744000000000e+09
4.691000000000000000e+03, 4.500000000000000000e+01, 1.488000000000000000e+03, 4.934546280000000000e+09
4.990000000000000000e+03, 4.600000000000000000e+01, 1.440000000000000000e+03, 5.384525272000000000e+09
3.660000000000000000e+03, 4.700000000000000000e+01, 1.408000000000000000e+03, 6.236465128000000000e+09
3.700000000000000000e+01, 4.800000000000000000e+01, 1.608000000000000000e+03, 6.250057240000000000e+09
3.082000000000000000e+03, 4.900000000000000000e+01, 1.384000000000000000e+03, 6.513386616000000000e+09
7.045000000000000000e+03, 5.000000000000000000e+01, 1.440000000000000000e+03, 6.719954536000000000e+09
1.041800000000000000e+04, 5.100000000000000000e+01, 1.400000000000000000e+03, 6.720581832000000000e+09
4.100000000000000000e+01, 5.200000000000000000e+01, 1.480000000000000000e+03, 6.798319688000000000e+09
3.622000000000000000e+03, 5.300000000000000000e+01, 1.408000000000000000e+03, 6.879927112000000000e+09
5.000000000000000000e+00, 5.400000000000000000e+01, 1.608000000000000000e+03, 7.405011096000000000e+09
1.105700000000000000e+04, 5.500000000000000000e+01, 1.400000000000000000e+03, 7.578399672000000000e+09
1.300000000000000000e+01, 5.600000000000000000e+01, 1.864000000000000000e+03, 7.585751800000000000e+09
3.236000000000000000e+03, 5.700000000000000000e+01, 1.384000000000000000e+03, 7.899018920000000000e+09
2.600000000000000000e+01, 5.800000000000000000e+01, 8.208000000000000000e+03, 7.931702296000000000e+09
4.642000000000000000e+03, 5.900000000000000000e+01, 1.480000000000000000e+03, 8.402452440000000000e+09
3.315000000000000000e+03, 6.000000000000000000e+01, 1.352000000000000000e+03, 8.458357384000000000e+09
9.292000000000000000e+03, 6.100000000000000000e+01, 1.456000000000000000e+03, 9.200661688000000000e+09
3.486000000000000000e+03, 6.200000000000000000e+01, 1.400000000000000000e+03, 9.429064056000000000e+09
5.189000000000000000e+03, 6.300000000000000000e+01, 1.400000000000000000e+03, 9.698369304000000000e+09
3.507800000000000000e+04, 6.400000000000000000e+01, 1.400000000000000000e+03, 9.769282264000000000e+09
3.500000000000000000e+01, 6.500000000000000000e+01, 6.720000000000000000e+03, 9.960208168000000000e+09
4.400000000000000000e+01, 6.600000000000000000e+01, 5.480000000000000000e+03, 1.003282213600000000e+10
7.086000000000000000e+03, 6.700000000000000000e+01, 1.432000000000000000e+03, 1.037985052000000000e+10
3.000000000000000000e+01, 6.800000000000000000e+01, 4.912000000000000000e+03, 1.054421738400000000e+10
8.168000000000000000e+03, 6.900000000000000000e+01, 1.424000000000000000e+03, 1.063814015200000000e+10
7.519000000000000000e+03, 7.000000000000000000e+01, 1.400000000000000000e+03, 1.131666128800000000e+10
6.000000000000000000e+00, 7.100000000000000000e+01, 3.536000000000000000e+03, 1.134978978400000000e+10
2.200000000000000000e+01, 7.200000000000000000e+01, 4.688000000000000000e+03, 1.142831656800000000e+10
4.892000000000000000e+03, 7.300000000000000000e+01, 1.416000000000000000e+03, 1.165483301600000000e+10
3.947000000000000000e+03, 7.400000000000000000e+01, 1.424000000000000000e+03, 1.187617621600000000e+10
5.536000000000000000e+03, 7.500000000000000000e+01, 1.408000000000000000e+03, 1.188227820000000000e+10
3.500000000000000000e+01, 7.600000000000000000e+01, 4.776000000000000000e+03, 1.220638671200000000e+10
5.355000000000000000e+03, 7.700000000000000000e+01, 1.416000000000000000e+03, 1.223110629600000000e+10
4.334000000000000000e+03, 7.800000000000000000e+01, 1.392000000000000000e+03, 1.227387252000000000e+10
2.100000000000000000e+01, 7.900000000000000000e+01, 6.216000000000000000e+03, 1.237467189600000000e+10
4.600000000000000000e+01, 8.000000000000000000e+01, 4.640000000000000000e+03, 1.254740250400000000e+10
3.836000000000000000e+03, 8.100000000000000000e+01, 1.400000000000000000e+03, 1.310946532000000000e+10
4.409000000000000000e+03, 8.200000000000000000e+01, 1.432000000000000000e+03, 1.320537680800000000e+10
4.966000000000000000e+03, 8.300000000000000000e+01, 1.392000000000000000e+03, 1.344894340000000000e+10
1.800000000000000000e+01, 8.400000000000000000e+01, 6.912000000000000000e+03, 1.361574108000000000e+10
4.279000000000000000e+03, 8.500000000000000000e+01, 1.424000000000000000e+03, 1.371766002400000000e+10
1.000000000000000000e+01, 8.600000000000000000e+01, 4.960000000000000000e+03, 1.394758986400000000e+10
1.300000000000000000e+01, 8.700000000000000000e+01, 2.000000000000000000e+03, 1.396080012000000000e+10
2.300000000000000000e+01, 8.800000000000000000e+01, 3.920000000000000000e+03, 1.402665087200000000e+10
1.000000000000000000e+01, 8.900000000000000000e+01, 3.984000000000000000e+03, 1.441581087200000000e+10
1.900000000000000000e+01, 9.000000000000000000e+01, 6.192000000000000000e+03, 1.466093860000000000e+10
4.003000000000000000e+03, 9.100000000000000000e+01, 1.408000000000000000e+03, 1.469841594400000000e+10
2.800000000000000000e+01, 9.200000000000000000e+01, 4.208000000000000000e+03, 1.481278772000000000e+10
3.900000000000000000e+01, 9.300000000000000000e+01, 7.984000000000000000e+03, 1.482005068000000000e+10
2.000000000000000000e+01, 9.400000000000000000e+01, 1.456000000000000000e+03, 1.544942615200000000e+10
3.046000000000000000e+03, 9.500000000000000000e+01, 1.360000000000000000e+03, 1.555982748000000000e+10
1.040300000000000000e+04, 9.600000000000000000e+01, 1.416000000000000000e+03, 1.600685472800000000e+10
2.989000000000000000e+03, 9.700000000000000000e+01, 1.400000000000000000e+03, 1.635022309600000000e+10
2.300000000000000000e+01, 9.800000000000000000e+01, 4.240000000000000000e+02, 1.661390351200000000e+10
3.800000000000000000e+01, 9.900000000000000000e+01, 2.464000000000000000e+03, 1.687438882400000000e+10
1.900000000000000000e+01, 1.000000000000000000e+02, 2.880000000000000000e+03, 1.703966516000000000e+10
2.700000000000000000e+01, 1.010000000000000000e+02, 2.584000000000000000e+03, 1.748878245600000000e+10
8.961000000000000000e+03, 1.020000000000000000e+02, 1.432000000000000000e+03, 1.766025132000000000e+10
3.451000000000000000e+03, 1.030000000000000000e+02, 1.400000000000000000e+03, 1.770941432800000000e+10
6.000000000000000000e+00, 1.040000000000000000e+02, 3.648000000000000000e+03, 1.810451264800000000e+10
2.100000000000000000e+01, 1.050000000000000000e+02, 4.480000000000000000e+03, 1.811741530400000000e+10
3.900000000000000000e+01, 1.060000000000000000e+02, 7.408000000000000000e+03, 1.820729005600000000e+10
1.500000000000000000e+01, 1.070000000000000000e+02, 5.608000000000000000e+03, 1.827549796000000000e+10
2.900000000000000000e+01, 1.080000000000000000e+02, 2.752000000000000000e+03, 1.851907450400000000e+10
1.500000000000000000e+01, 1.090000000000000000e+02, 5.000000000000000000e+03, 1.873319815200000000e+10
8.703300000000000000e+04, 1.100000000000000000e+02, 1.400000000000000000e+03, 1.893171285600000000e+10
1.500000000000000000e+01, 1.110000000000000000e+02, 2.800000000000000000e+02, 1.896766399200000000e+10
2.300000000000000000e+01, 1.120000000000000000e+02, 1.240000000000000000e+03, 1.908394797600000000e+10
2.000000000000000000e+01, 1.130000000000000000e+02, 7.432000000000000000e+03, 1.924635104800000000e+10
3.897000000000000000e+03, 1.140000000000000000e+02, 1.384000000000000000e+03, 1.926614474400000000e+10
2.900000000000000000e+01, 1.150000000000000000e+02, 4.768000000000000000e+03, 1.934393084000000000e+10
3.900000000000000000e+01, 1.160000000000000000e+02, 1.712000000000000000e+03, 1.977160964000000000e+10
1.300000000000000000e+01, 1.170000000000000000e+02, 9.200000000000000000e+02, 1.979549916000000000e+10
8.714400000000000000e+04, 1.180000000000000000e+02, 1.408000000000000000e+03, 2.000060927200000000e+10
3.400000000000000000e+01, 1.190000000000000000e+02, 1.456000000000000000e+03, 2.039324098400000000e+10
3.633000000000000000e+03, 1.200000000000000000e+02, 1.400000000000000000e+03, 2.044355666400000000e+10
1.091400000000000000e+04, 1.210000000000000000e+02, 1.424000000000000000e+03, 2.046119276000000000e+10
9.959000000000000000e+03, 1.220000000000000000e+02, 1.424000000000000000e+03, 2.062098271200000000e+10
1.800000000000000000e+01, 1.230000000000000000e+02, 3.120000000000000000e+03, 2.102164175200000000e+10
4.048000000000000000e+03, 1.240000000000000000e+02, 1.416000000000000000e+03, 2.112920013600000000e+10
1.129200000000000000e+04, 1.250000000000000000e+02, 1.400000000000000000e+03, 2.130515840800000000e+10
2.300000000000000000e+01, 1.260000000000000000e+02, 2.560000000000000000e+03, 2.141098266400000000e+10
1.400000000000000000e+01, 1.270000000000000000e+02, 2.232000000000000000e+03, 2.153386021600000000e+10
1.002400000000000000e+04, 1.280000000000000000e+02, 1.432000000000000000e+03, 2.175349172000000000e+10
4.421000000000000000e+03, 1.290000000000000000e+02, 1.384000000000000000e+03, 2.186191810400000000e+10
4.600000000000000000e+01, 1.300000000000000000e+02, 6.640000000000000000e+03, 2.207210500000000000e+10
2.900000000000000000e+01, 1.310000000000000000e+02, 1.952000000000000000e+03, 2.212303956000000000e+10
5.006000000000000000e+03, 1.320000000000000000e+02, 1.400000000000000000e+03, 2.226967594400000000e+10
2.900000000000000000e+01, 1.330000000000000000e+02, 4.680000000000000000e+03, 2.246692972000000000e+10
2.000000000000000000e+01, 1.340000000000000000e+02, 1.008000000000000000e+03, 2.256035588000000000e+10
1.203190000000000000e+05, 1.350000000000000000e+02, 1.408000000000000000e+03, 2.284893016800000000e+10
5.354000000000000000e+03, 1.360000000000000000e+02, 1.392000000000000000e+03, 2.327900866400000000e+10
2.900000000000000000e+01, 1.370000000000000000e+02, 1.840000000000000000e+02, 2.338483216800000000e+10
2.100000000000000000e+01, 1.380000000000000000e+02, 1.552000000000000000e+03, 2.388062682400000000e+10
1.035000000000000000e+03, 1.390000000000000000e+02, 1.392000000000000000e+03, 2.392485688800000000e+10
2.400000000000000000e+01, 1.400000000000000000e+02, 2.592000000000000000e+03, 2.405244340000000000e+10
2.100000000000000000e+01, 1.410000000000000000e+02, 1.128000000000000000e+03, 2.432048464800000000e+10
2.900000000000000000e+01, 1.420000000000000000e+02, 4.312000000000000000e+03, 2.456262071200000000e+10
2.800000000000000000e+01, 1.430000000000000000e+02, 1.136000000000000000e+03, 2.465853575200000000e+10
6.959000000000000000e+03, 1.440000000000000000e+02, 1.400000000000000000e+03, 2.469022156000000000e+10
4.335000000000000000e+03, 1.450000000000000000e+02, 1.408000000000000000e+03, 2.486189122400000000e+10
3.200000000000000000e+01, 1.460000000000000000e+02, 7.136000000000000000e+03, 2.510385956000000000e+10
1.148000000000000000e+03, 1.470000000000000000e+02, 1.384000000000000000e+03, 2.520172642400000000e+10
3.100000000000000000e+01, 1.480000000000000000e+02, 2.984000000000000000e+03, 2.534173831200000000e+10
4.934000000000000000e+03, 1.490000000000000000e+02, 1.416000000000000000e+03, 2.576836628000000000e+10
2.900000000000000000e+01, 1.500000000000000000e+02, 7.000000000000000000e+03, 2.589091808800000000e+10
1.500000000000000000e+01, 1.510000000000000000e+02, 5.040000000000000000e+03, 2.600724392800000000e+10
1.200000000000000000e+01, 1.520000000000000000e+02, 7.976000000000000000e+03, 2.616699652000000000e+10
1.238370000000000000e+05, 1.530000000000000000e+02, 1.400000000000000000e+03, 2.643144495200000000e+10
4.053000000000000000e+03, 1.540000000000000000e+02, 1.432000000000000000e+03, 2.643770888800000000e+10
5.978000000000000000e+03, 1.550000000000000000e+02, 1.440000000000000000e+03, 2.653422436000000000e+10
6.689000000000000000e+03, 1.560000000000000000e+02, 1.448000000000000000e+03, 2.669015935200000000e+10
1.100000000000000000e+01, 1.570000000000000000e+02, 1.640000000000000000e+03, 2.669361892000000000e+10
1.700000000000000000e+01, 1.580000000000000000e+02, 4.384000000000000000e+03, 2.683727890400000000e+10
5.197000000000000000e+03, 1.590000000000000000e+02, 1.416000000000000000e+03, 2.716149186400000000e+10
1.900000000000000000e+01, 1.600000000000000000e+02, 3.632000000000000000e+03, 2.719990706400000000e+10
5.672000000000000000e+03, 1.610000000000000000e+02, 1.432000000000000000e+03, 2.728333632800000000e+10
2.900000000000000000e+01, 1.620000000000000000e+02, 5.192000000000000000e+03, 2.748122189600000000e+10
2.000000000000000000e+01, 1.630000000000000000e+02, 3.208000000000000000e+03, 2.761388138400000000e+10
1.800000000000000000e+01, 1.640000000000000000e+02, 4.968000000000000000e+03, 2.765539541600000000e+10
4.050000000000000000e+03, 1.650000000000000000e+02, 1.432000000000000000e+03, 2.792861104800000000e+10
2.800000000000000000e+01, 1.660000000000000000e+02, 1.840000000000000000e+03, 2.804988943200000000e+10
5.647000000000000000e+03, 1.670000000000000000e+02, 1.480000000000000000e+03, 2.809459188000000000e+10
1.300000000000000000e+01, 1.680000000000000000e+02, 1.104000000000000000e+03, 2.811973079200000000e+10
3.000000000000000000e+01, 1.690000000000000000e+02, 7.152000000000000000e+03, 2.817621994400000000e+10
3.570000000000000000e+03, 1.700000000000000000e+02, 1.400000000000000000e+03, 2.826667512800000000e+10
8.000000000000000000e+00, 1.710000000000000000e+02, 8.008000000000000000e+03, 2.828601132000000000e+10
2.900000000000000000e+01, 1.720000000000000000e+02, 1.688000000000000000e+03, 2.843954290400000000e+10
1.100000000000000000e+01, 1.730000000000000000e+02, 1.576000000000000000e+03, 2.848530394400000000e+10
2.900000000000000000e+01, 1.740000000000000000e+02, 2.336000000000000000e+03, 2.848700628000000000e+10
4.582000000000000000e+03, 1.750000000000000000e+02, 1.384000000000000000e+03, 2.850594188000000000e+10
9.008000000000000000e+03, 1.760000000000000000e+02, 1.392000000000000000e+03, 2.893054160800000000e+10
3.700000000000000000e+01, 1.770000000000000000e+02, 3.680000000000000000e+02, 2.895231748000000000e+10
3.200000000000000000e+01, 1.780000000000000000e+02, 5.576000000000000000e+03, 2.907013221600000000e+10
3.100000000000000000e+01, 1.790000000000000000e+02, 1.904000000000000000e+03, 2.922582975200000000e+10
9.680000000000000000e+03, 1.800000000000000000e+02, 1.416000000000000000e+03, 2.925090328800000000e+10
1.106200000000000000e+04, 1.810000000000000000e+02, 1.408000000000000000e+03, 2.927092900000000000e+10
2.000000000000000000e+01, 1.820000000000000000e+02, 2.360000000000000000e+03, 2.947200047200000000e+10
4.013000000000000000e+03, 1.830000000000000000e+02, 1.456000000000000000e+03, 2.949900212000000000e+10
1.500000000000000000e+01, 1.840000000000000000e+02, 3.568000000000000000e+03, 2.970931501600000000e+10
1.073800000000000000e+04, 1.850000000000000000e+02, 1.448000000000000000e+03, 3.019571612000000000e+10
4.685000000000000000e+03, 1.860000000000000000e+02, 1.408000000000000000e+03, 3.036059632800000000e+10
3.811000000000000000e+03, 1.870000000000000000e+02, 1.408000000000000000e+03, 3.055269581600000000e+10
3.232000000000000000e+03, 1.880000000000000000e+02, 1.400000000000000000e+03, 3.063301146400000000e+10
3.400000000000000000e+01, 1.890000000000000000e+02, 7.464000000000000000e+03, 3.071314264800000000e+10
3.749000000000000000e+03, 1.900000000000000000e+02, 1.400000000000000000e+03, 3.082618055200000000e+10
3.518000000000000000e+03, 1.910000000000000000e+02, 1.408000000000000000e+03, 3.087591077600000000e+10
2.700000000000000000e+01, 1.920000000000000000e+02, 4.152000000000000000e+03, 3.096562629600000000e+10
6.247000000000000000e+03, 1.930000000000000000e+02, 1.416000000000000000e+03, 3.107409842400000000e+10
1.200000000000000000e+01, 1.940000000000000000e+02, 7.760000000000000000e+03, 3.114388060000000000e+10
2.900000000000000000e+01, 1.950000000000000000e+02, 3.144000000000000000e+03, 3.122277199200000000e+10
7.218000000000000000e+03, 1.960000000000000000e+02, 1.392000000000000000e+03, 3.124343173600000000e+10
2.100000000000000000e+01, 1.970000000000000000e+02, 2.464000000000000000e+03, 3.134659068000000000e+10
6.826000000000000000e+03, 1.980000000000000000e+02, 1.392000000000000000e+03, 3.143264730400000000e+10
1.065400000000000000e+04, 1.990000000000000000e+02, 1.408000000000000000e+03, 3.147933756000000000e+10
2.100000000000000000e+01, 2.000000000000000000e+02, 1.200000000000000000e+03, 3.159386760800000000e+10
5.000000000000000000e+01, 2.010000000000000000e+02, 5.320000000000000000e+03, 3.170927036000000000e+10
2.000000000000000000e+01, 2.020000000000000000e+02, 2.536000000000000000e+03, 3.178912447200000000e+10
3.000000000000000000e+01, 2.030000000000000000e+02, 6.176000000000000000e+03, 3.206958292000000000e+10
3.306000000000000000e+03, 2.040000000000000000e+02, 1.512000000000000000e+03, 3.261007941600000000e+10
2.700000000000000000e+01, 2.050000000000000000e+02, 1.200000000000000000e+03, 3.261120436000000000e+10
4.300000000000000000e+01, 2.060000000000000000e+02, 4.648000000000000000e+03, 3.268584676000000000e+10
1.100000000000000000e+01, 2.070000000000000000e+02, 6.640000000000000000e+02, 3.286043333600000000e+10
3.300000000000000000e+01, 2.080000000000000000e+02, 4.152000000000000000e+03, 3.314163383200000000e+10
2.200000000000000000e+01, 2.090000000000000000e+02, 7.800000000000000000e+03, 3.338611071200000000e+10
2.000000000000000000e+01, 2.100000000000000000e+02, 4.464000000000000000e+03, 3.371088032800000000e+10
5.000000000000000000e+00, 2.110000000000000000e+02, 5.280000000000000000e+02, 3.389945978400000000e+10
4.886000000000000000e+03, 2.120000000000000000e+02, 1.400000000000000000e+03, 3.398314306400000000e+10
2.500000000000000000e+01, 2.130000000000000000e+02, 3.040000000000000000e+02, 3.414355215200000000e+10
1.900000000000000000e+01, 2.140000000000000000e+02, 5.200000000000000000e+03, 3.429165623200000000e+10
6.844000000000000000e+03, 2.150000000000000000e+02, 1.400000000000000000e+03, 3.434769722400000000e+10
5.806000000000000000e+03, 2.160000000000000000e+02, 1.392000000000000000e+03, 1.747444991200000000e+10
1.076500000000000000e+04, 2.170000000000000000e+02, 1.416000000000000000e+03, 1.776912884000000000e+10
1.000400000000000000e+04, 2.180000000000000000e+02, 1.440000000000000000e+03, 1.777136992800000000e+10
3.000000000000000000e+01, 2.190000000000000000e+02, 2.456000000000000000e+03, 1.787908349600000000e+10
2.700000000000000000e+01, 2.200000000000000000e+02, 1.712000000000000000e+03, 1.796507892000000000e+10
7.959000000000000000e+03, 2.210000000000000000e+02, 1.400000000000000000e+03, 1.805600805600000000e+10
2.800000000000000000e+01, 2.220000000000000000e+02, 1.832000000000000000e+03, 1.811899368800000000e+10
3.319000000000000000e+03, 2.230000000000000000e+02, 1.368000000000000000e+03, 1.814615672800000000e+10
1.800000000000000000e+01, 2.240000000000000000e+02, 7.352000000000000000e+03, 1.816955327200000000e+10
8.085000000000000000e+03, 2.250000000000000000e+02, 1.408000000000000000e+03, 1.817771464800000000e+10
3.304000000000000000e+03, 2.260000000000000000e+02, 1.384000000000000000e+03, 1.833108879200000000e+10
1.800000000000000000e+01, 2.270000000000000000e+02, 8.176000000000000000e+03, 1.834352607200000000e+10
2.500000000000000000e+01, 2.280000000000000000e+02, 3.920000000000000000e+03, 1.848297648800000000e+10
2.000000000000000000e+01, 2.290000000000000000e+02, 4.336000000000000000e+03, 1.887774888800000000e+10
1.312200000000000000e+04, 2.300000000000000000e+02, 1.448000000000000000e+03, 1.897903314400000000e+10
1.091300000000000000e+04, 2.310000000000000000e+02, 1.400000000000000000e+03, 1.922254048800000000e+10
2.700000000000000000e+01, 2.320000000000000000e+02, 1.552000000000000000e+03, 1.927342524000000000e+10
6.360000000000000000e+03, 2.330000000000000000e+02, 1.424000000000000000e+03, 1.933154400800000000e+10
5.155000000000000000e+03, 2.340000000000000000e+02, 1.400000000000000000e+03, 1.945606052000000000e+10
3.300000000000000000e+01, 2.350000000000000000e+02, 7.200000000000000000e+03, 2.004122488800000000e+10
7.838000000000000000e+03, 2.360000000000000000e+02, 1.408000000000000000e+03, 2.022425868000000000e+10
3.900000000000000000e+01, 2.370000000000000000e+02, 6.648000000000000000e+03, 2.038520244000000000e+10
1.200000000000000000e+01, 2.380000000000000000e+02, 3.088000000000000000e+03, 2.038918447200000000e+10
2.000000000000000000e+01, 2.390000000000000000e+02, 6.368000000000000000e+03, 2.056229556000000000e+10
2.900000000000000000e+01, 2.400000000000000000e+02, 2.992000000000000000e+03, 2.067938748000000000e+10
3.223000000000000000e+03, 2.410000000000000000e+02, 1.376000000000000000e+03, 2.087903698400000000e+10
1.160400000000000000e+04, 2.420000000000000000e+02, 1.400000000000000000e+03, 2.091743844000000000e+10
2.300000000000000000e+01, 2.430000000000000000e+02, 6.160000000000000000e+03, 2.129973384800000000e+10
1.800000000000000000e+01, 2.440000000000000000e+02, 3.464000000000000000e+03, 2.151982706400000000e+10
3.500000000000000000e+01, 2.450000000000000000e+02, 5.256000000000000000e+03, 2.160097807200000000e+10
8.073000000000000000e+03, 2.460000000000000000e+02, 1.408000000000000000e+03, 2.184730352800000000e+10
3.938000000000000000e+03, 2.470000000000000000e+02, 1.416000000000000000e+03, 2.189097596000000000e+10
9.231000000000000000e+03, 2.480000000000000000e+02, 1.408000000000000000e+03, 2.218491229600000000e+10
5.114000000000000000e+03, 2.490000000000000000e+02, 1.408000000000000000e+03, 2.223127816800000000e+10
3.268000000000000000e+03, 2.500000000000000000e+02, 1.408000000000000000e+03, 2.228399416800000000e+10
8.880000000000000000e+02, 2.510000000000000000e+02, 1.384000000000000000e+03, 2.244208272800000000e+10
2.200000000000000000e+01, 2.520000000000000000e+02, 2.704000000000000000e+03, 2.256069184800000000e+10
3.200000000000000000e+01, 2.530000000000000000e+02, 2.640000000000000000e+03, 2.271962149600000000e+10
1.097800000000000000e+04, 2.540000000000000000e+02, 1.488000000000000000e+03, 2.273094300000000000e+10
1.800000000000000000e+01, 2.550000000000000000e+02, 6.544000000000000000e+03, 2.283952101600000000e+10
1.500000000000000000e+01, 2.560000000000000000e+02, 7.520000000000000000e+02, 2.297030178400000000e+10
1.746400000000000000e+04, 2.570000000000000000e+02, 1.408000000000000000e+03, 2.297634300000000000e+10
1.053100000000000000e+05, 2.580000000000000000e+02, 1.408000000000000000e+03, 2.299335989600000000e+10
3.370000000000000000e+03, 2.590000000000000000e+02, 1.376000000000000000e+03, 2.310967724000000000e+10
4.586000000000000000e+03, 2.600000000000000000e+02, 1.416000000000000000e+03, 2.338461600800000000e+10
9.255000000000000000e+03, 2.610000000000000000e+02, 1.456000000000000000e+03, 2.384732149600000000e+10
2.100000000000000000e+01, 2.620000000000000000e+02, 3.504000000000000000e+03, 2.392218055200000000e+10
3.200000000000000000e+01, 2.630000000000000000e+02, 6.456000000000000000e+03, 2.424838850400000000e+10
2.600000000000000000e+01, 2.640000000000000000e+02, 8.040000000000000000e+03, 2.477527316000000000e+10
2.400000000000000000e+01, 2.650000000000000000e+02, 6.744000000000000000e+03, 2.489315106400000000e+10
3.342000000000000000e+03, 2.660000000000000000e+02, 1.392000000000000000e+03, 2.518218898400000000e+10
5.966000000000000000e+03, 2.670000000000000000e+02, 1.416000000000000000e+03, 2.519340848800000000e+10
3.237000000000000000e+03, 2.680000000000000000e+02, 1.328000000000000000e+03, 2.545891306400000000e+10
3.654000000000000000e+03, 2.690000000000000000e+02, 1.392000000000000000e+03, 2.554915584800000000e+10
3.889000000000000000e+03, 2.700000000000000000e+02, 1.392000000000000000e+03, 2.565242636000000000e+10
3.596000000000000000e+03, 2.710000000000000000e+02, 1.416000000000000000e+03, 2.573069224800000000e+10
2.700000000000000000e+01, 2.720000000000000000e+02, 1.456000000000000000e+03, 2.582538250400000000e+10
